1522_1287;Resumo. Este estudo teve como objetivo principal verificar de que forma as Resumo. Este estudo teve como objetivo principal verificar de que forma as tecnologias de rede (TR) transformaram e quais foram seus reflexos e suas contribuições na dinâmica de dez escolas municipais de Passo Fundo/RS que participaram de um Projeto de Formação Docente. A pesquisa de campo teve o intuito de verificar na prática pedagógica como estão ocorrendo as apropriações tecnológicas nessas escolas que participaram do Projeto e, também, para constatar as relações das tecnologias de rede com os processos de aprendizagem, enquanto dinâmica comunicacional. Esta pesquisa tornou-se importante na medida em que ofereceu um panorama da informática 
1523_1288;Resumo. Este artigo apresenta uma ferramenta de apoio ao processo de Resumo. Este artigo apresenta uma ferramenta de apoio ao processo de ensino-aprendizagem de banco de dados para alunos deficientes visuais. Com o uso da ferramenta, o aluno terá condições de montar um Diagrama Entidade Relacionamento, representação gráfica bastante utilizada em banco de dados. Leva-se em consideração que esta disciplina é de grande importância nos cursos técnicos e superiores de informática. O software armazena as instruções enviadas pelo teclado para elaboração do diagrama, com o auxílio de um menu de áudio. O principal objetivo do trabalho é incluir o aluno portador de deficiência visual na mesma realidade dos demais 
1524_1289;Resumo. Este trabalho apresenta um projeto em andamento de um mecanismo Resumo. Este trabalho apresenta um projeto em andamento de um mecanismo de expansão de consultas que pré-processa uma consulta de usuário agregando informações adicionais, provenientes de ontologias, para aproximar o resultado da intenção do usuário. Este mecanismo é baseado em conceitos de Redes Sociais, Aprendizagem Colaborativa Apoiada por Computador, Ontologias e Processamento de Consultas. 
1525_1290;Resumo: Este trabalho descreve um projeto que visa capacitar os alunos da Resumo: Este trabalho descreve um projeto que visa capacitar os alunos da rede pública de ensino fundamental e médio do estado da Paraíba para participarem das diversas Olimpíadas de Informática promovidas atualmente, incluindo a Olimpíada Paraibana de Informática, Olimpíada Brasileira de Informática e Olimpíada Internacional de Informática. Tal capacitação tem o objetivo de permitir que os competidores possam conhecer de forma mais abrangente a carreira na área de Computação antes de fazer sua escolha para o vestibular.  1. Introdução 
1526_1291;Resumo. Um formato padrão para o modelo de aluno facilitaria a Resumo. Um formato padrão para o modelo de aluno facilitaria a interoperabilidade entre ambientes inteligentes de aprendizagem. IMS LIP (Instructional Management Systems Learner Information Package) é uma especificação internacional para permitir que sistemas de gerenciamento de cursos possam trocar entre si informações sobre seus alunos. Este trabalho apresenta um framework para que esses tipos de ambientes possam realizar essa especificação oferecendo duas alternativas de armazenamento: arquivos XML e bancos de dados relacionais. Além disso, são disponibilizados recursos de busca de dados e produção de páginas web.nduzidas, 
1527_1292;Resumo. A Engenharia de Requisitos (ER) corresponde à atividade de Resumo. A Engenharia de Requisitos (ER) corresponde à atividade de entendimento das necessidades do usuário no contexto do problema a ser resolvido, bem como da descoberta e especificação das características da solução. Um Sistema de Gestão da Aprendizagem (SGA) é um tipo de Ambiente Virtual de Aprendizagem que oferece um conjunto de funcionalidades para armazenar, distribuir e gerenciar conteúdos de aprendizado, bem como registrar e relatar atividades e o desempenho do aluno. Este artigo propõe o uso do framework i* como abordagem de ER para o desenvolvimento de SGAs. 
1528_1293;Resumo. Este artigo propõe a adaptação de um processo baseado em agentes Resumo. Este artigo propõe a adaptação de um processo baseado em agentes de software para o desenvolvimento de jogos inteligentes para a educação.  1. Introdução  Os jogos educativos (do inglês, Game Based Learning ou GBL) constituem um ramo dos chamados jogos sérios [GBL 2007 apud Pádua 2008] que têm como objetivo instruir e educar os jogadores sobre algum tema ou conceito, além de proporcionar entretenimento e diversão. De acordo com Amory [Amory, 2001], os jogos educativos disponibilizam uma forma onde o aprendiz pode estar imerso em micro mundos construtivistas. Os jogos educativos computacionais são atividades inovadoras, onde as 
1529_1294;Resumo. Este artigo apresenta o LexSint, uma ferramenta de apoio ao ensinoResumo. Este artigo apresenta o LexSint, uma ferramenta de apoio ao ensinode linguagens formais e autômatos que permite gerar reconhecedores (léxicose sintáticos) a partir de exemplos de código da linguagem em construção. Aestrutura dos exemplos é mais simples e intuitiva para alunos iniciantes nestamatéria facilitando as etapas iniciais do aprendizado. Além de simplificar oprocesso de criação de analisadores simples, o processo de análise léxica esintática é mostrado passo a passo pela ferramenta.1. IntroduçãoO ensino da disciplina de compiladores é de grande importância para a formação
152_138;Resumo: The emphasis on building co-operative/collaborative environments has brought out the issue Resumo: The emphasis on building co-operative/collaborative environments has brought out the issue of group interactions and conflicting situations, inevitable in group problem-solving. MArCo,our prototype, has an artificial conflict mediator that tries to provoke reflection and articulation on the solution process. In order to intervene more effectively, the mediator takes the group characteristics into consideration. In this paper, we show how the group model provides information for the mediator to use when deciding which intervention strategy to adopt.   
1530_1295;Resumo. Este artigo descreve as atividades de pesquisa envolvidas no Resumo. Este artigo descreve as atividades de pesquisa envolvidas no desenvolvimento de um jogo computacional construtivista para o ensino de do uso de crustáceos Daphnia em testes laboratoriais.1. IntroduçãoA toxicologia é a ciência que estuda os efeitos de substâncias químicas em seres vivos. A toxicologia ambiental, ramo da toxicologia, estuda especificamente o efeito de agentes poluidores ao meio ambiente. Tal ciência necessita de uma maior interação com o público leigo. Monro (2001) discute quais ações poderiam ser tomadas para que as pessoas tenham maior noção dos conceitos de toxicologia, sendo a educação uma das 
1531_1296;Resumo. Este trabalho apresenta uma proposta em desenvolvimento de um chat Resumo. Este trabalho apresenta uma proposta em desenvolvimento de um chat bilíngue para comunicação de usuários falantes do português (Brasil) e do inglês. O chat auxilia o usuário na elaboração de mensagens em língua estrangeira e para isso utiliza dois recursos: Tradutor Automático e Tradutor Cultural. Enquanto o Tradutor Automático fornece traduções instantâneas para a mensagem original, o Tradutor Cultural fornece sugestões para edição da mensagem traduzida, a fim de motivar o usuário a criar uma tradução mais contextualizada e evitar enganos por parte do destinatário. O trabalho pretende inserir o usuário em um processo de reflexão sobre a língua estrangeira, 
1532_1297;Resumo. Num cenário de baixa penetração da Internet nos estratos Resumo. Num cenário de baixa penetração da Internet nos estratos economicamente menos favorecidos, serviços de EaD que utilizem a TV digital interativa como terminal de usuário podem ser alternativas viáveis, impulsionados pela alta familiaridade dos brasileiros com a televisão. Este artigo apresenta os resultados dos estudos para a especificação de um serviço de t-learning dentro de um projeto de pesquisa em serviços interativos via TV digital multiplataforma. 1. Introdução Tendo em vista a realidade da população brasileira, de acesso restrito à Internet e baixo 
1533_1298;Resumo. A difusão do uso de dispositivos móveis apresenta um grande Resumo. A difusão do uso de dispositivos móveis apresenta um grande potencial para desenvolvimento de aplicações para o uso na educação. Este artigo apresenta a modelagem de um sistema para educação à distância móvel que tem por objetivo adequar o ambiente às características individuais dos estudantes. Tendo em vista a importância de um ambiente mais dinâmico e que consiga se adaptar continuamente as necessidades dos estudantes, esta sendo desenvolvido o M-SEA (Sistema de Ensino Adaptado Móvel). O sistema está sendo desenvolvido utilizando o ambiente virtual de aprendizagem móvel, o Mle-Moodle, e possibilitará tornar o ambiente totalmente adaptado ao nível 
1534_1299;Resumo. Com a ampliação da educação à distância utilizando os ambientes virtuais Resumo. Com a ampliação da educação à distância utilizando os ambientes virtuais de aprendizagem, vem aumentam também a distribuição e acesso a informações por um número muito maior de pessoas, o que vem dificultando o controle da originalidade de tais informações e facilitando o trabalho dos usuários que fazem uso de tais informações de forma inadequada. É sob esse enfoque e sobre a importância de se avaliar tais informações que este artigo apresenta a modelagem de um agente detector de indícios de plágios em trabalhos acadêmicos, a partir de textos publicados na internet. Além disso, o agente será integrado ao módulo de envio de tarefa da plataforma MLE-Moodle, visando potencializar aos professores 
1535_1300;
1536_1301;Resumo. Os sistemas computacionais para ensino/aprendizagem possibilitamResumo. Os sistemas computacionais para ensino/aprendizagem possibilitamao professor a produc ¸ ˜ ao de conte´ udos interessantes para seus alunos, entretantodemandam maior tempo de preparac ¸ ˜ ao. O objetivo deste trabalho ´ e apresen-tar a proposta de um novo m´ odulo para o sistema Moodle, o Reposit´ orio deConte´ udos Digitais Interativos (iRCD). Este m´ odulo est´ a em desenvolvimento evisa a criac ¸ ˜ ao de comunidades de produtores de conte´ udos digitais, que assimpoder˜ ao ser trocados entre professores registrados em ambientes Moodle.1. Introduc ¸˜ aoDesde a regulamentac ¸˜ ao
1537_1302;Resumo. Nas ´ ultimas duas d´ ecadas, v´ arios sistemas de Geometria InterativaResumo. Nas ´ ultimas duas d´ ecadas, v´ arios sistemas de Geometria Interativa(GI) foram estudados, e seus benef´ ıcios foram documentados em diversaspublicac ¸ ˜ oes. Ao mesmo tempo, os Sistemas de Tutores Inteligentes (STI)surgiram como aplicac ¸ ˜ oes promissoras para melhorar a aprendizagem dosalunos. Este artigo descreve alguns desaﬁos enfrentados ao utilizar estastecnologias em salas de aula e discute, para um sistema que possui ambas,perspectivas e poss´ ıveis contribuic ¸ ˜ oes.1. Introduc ¸ ˜ aoSistemas de Geometria Interativa (GI) s˜ ao programas que facilitam uma abordagem
1538_1303;Resumo. Ordenac ¸ ˜ ao ´ e um dos problemas algor´ ıtmicos fundamentais emResumo. Ordenac ¸ ˜ ao ´ e um dos problemas algor´ ıtmicos fundamentais emComputac ¸ ˜ ao. Cerca de 25% de todos os ciclos da CPU s˜ ao gastos comordenac ¸ ˜ ao de dados, o que incentiva estudos mais aprofundados do tema.Al´ em disso, h´ a um grande n´ umero de outras tarefas (pesquisa, c´ alculo dam´ edia, remoc ¸ ˜ ao de dados duplicados, etc.) que podem ser implementadasmais eﬁcientemente caso os dados estejam ordenados. Contudo, o processode aprendizagem destes algoritmos ´ e considerado um desaﬁo para estudantesde Computac ¸ ˜ ao. Este trabalho apresenta uma ferramenta de apoio ao ensinode algoritmos de ordenac ¸ ˜ ao que vem facilitando o aprendizado do tema em
1539_1304;
153_139;RESUMO RESUMO   A evolução da Informática na Educação exige ambientes de ensino capazes de se adaptarem ao contexto de acordo com as características individuais do aluno, que permitam interatividade e gerem um diagnóstico do comportamento cognitivo desse aluno. Com base nestes argumentos, o objetivo deste trabalho é propor um sistema de diagnóstico  independente do domínio capaz de analisar o comportamento do aluno na resolução de problemas. O professor organiza o material em estruturas de tarefas TÆMS (uma linguagem independente do domínio para descrição de planos de resolução de tarefas), gerando uma biblioteca de planos que deverão ser executados pelo aluno. As informações 
1540_1305;
1541_1306;Resumo. Este artigo apresenta o desenvolvimento de um módulo para o Resumo. Este artigo apresenta o desenvolvimento de um módulo para o ambiente virtual Moodle capaz de identificar aspectos afetivos a partir de indicadores observáveis. Tais indicadores são representados por interações que o aluno faz no ambiente virtual como provas, exercícios e participação nas ferramentas de comunicação (chat e fórum). A cada realização de uma atividade, o aluno recebe uma nota pelo número de acertos. Esta nota é aplicada em equações pré-definidas que simularão a oscilação dos seguintes aspectos afetivos: confiança (ou autoconfiança), preocupação e aversão. Cada aspecto oscila negativamente ou positivamente. Os valores calculados são 
1542_1307;Resumo. Este artigo apresenta os primeiros resultados do desenvolvimento de Resumo. Este artigo apresenta os primeiros resultados do desenvolvimento de um ambiente de simulação de robôs. Ambientes de simulação são utilizados para diminuir perdas financeiras que possam acontecer no caso de erros de cálculos. Além disso, permite que o usuário trabalhe com robôs virtuais, que possuem as mesmas características de um robô, mas no entanto são bem mais acessíveis. A simulação está sendo desenvolvida para desktop, Web Browser e TV Digital. Inicialmente o usuário deve programar usando programação gráfica ou textual. A simulação no desktop e no Web Browser é tridimensional, enquanto a simulação na TV digital é bidimensional, devido a 
1543_1308;Resumo. O objetivo deste artigo é apresentar um trabalho com salas de Resumo. O objetivo deste artigo é apresentar um trabalho com salas de leitura e tecnologias digitais, mostrando como a leitura e a escrita foram absorvidas pela cultura digital, e como esta pode auxiliar na formação do leitor/escritor. Abstract. The objective of this paper is to present a work with reading rooms and digital technologies, showing how reading and writing have been absorbed by the digital culture, and how it can assist in the training of the reader / writer. 1. Sala de Leitura e Tecnologia – o Curso 
1544_1309;Resumo. Conteúdos pedagógicos digitais, como os Objetos de Aprendizagem Resumo. Conteúdos pedagógicos digitais, como os Objetos de Aprendizagem (OA), têm sido produzidos em grande quantidade e disponibilizados para acesso para professores e alunos. No entanto, os OA devem ser padronizados de forma a facilitar a catalogação, a busca e o reuso dos mesmos. Para isso, deve-se analisar os metadados necessários para descrição de um OA. Este artigo propõe um modelo de metadados para OA que leva em conta a combinação de padrões existentes, objetivando representar detalhadamente todos os recursos de um OA moderno, levando em conta ubiquidade, etc.  1.  Introdução 
1545_1310;Resumo. Esta pesquisa propõe o emprego combinado de recursos Resumo. Esta pesquisa propõe o emprego combinado de recursos computacionais integrados (material didático multimídia e softwares educativos) e da estratégia PBL (Problem Based Learning) como ferramentas complementares à abordagem metodológica do professor durante o magistério de Matemática e de Ciências para alunos do Ensino Fundamental (do 6º ao 9º ano) em escolas públicas do município de Jataí, Goiás, Brasil. A abordagem visa contribuir para o aprimoramento do processo de ensino-aprendizagem dessas disciplinas. 0. Introdução 
1546_1311;Resumo. Este trabalho em desenvolvimento apresenta uma abordagem no Resumo. Este trabalho em desenvolvimento apresenta uma abordagem no processo de ensino-aprendizagem de programação de microcontroladores através de um wizard que auxilie o estudante a inserir funcionalidades em um projeto de software para uma determinada plataforma de microcontrolador. Tal wizard auxilia de acordo com cada template de microcontrolador, sendo que cada um pode conter peculiaridade da arquitetura e família de microcontroladores. Os resultados esperados são que o wizard auxilie no aprendizado propondo códigos e fornecendo explicações sobre a utilização da funcionalidade do microcontrolador representada pelo código fornecido pelo 
1547_1312;Resumo. O surdo brasileiro tem como língua principal a Língua Brasileira de Resumo. O surdo brasileiro tem como língua principal a Língua Brasileira de Sinais (LIBRAS). Porém é fundamental que ele aprenda o português para uma melhor integração com a sociedade ouvinte. Uma vez que é necessário certo domínio oral da língua pátria para que haja um melhor aprendizado da escrita, apresentá-la ao surdo torna-se uma tarefa difícil. Este trabalho apresenta uma proposta de software para auxílio do aprendizado do português a alunos surdos na fase de alfabetização através de jogos e exercícios. Pretende-se assim tornar o aprendizado do português mais fácil, rápido e divertido, facilitando o aprendizado das outras matérias 
1548_1313;Resumo.  Resumo.  Muitos autores têm demonstrado a importância do desenvolvimento de materiais didáticos em formato digital para uso em sala de aula. Porém, na prática observa-se tanto a pouca disponibilidade desses materiais em sala de aula, bem como a não familiaridade do seu uso por professores. Neste trabalho discutimos aspectos pertinentes ao desenvolvimento e construção de um objeto de aprendizagem para uso em aulas de Português baseado em um pequeno conto. 1. Introdução 
1549_1314;Resumo. Este artigo apresenta uma metodologia para dar suporte ao ensino de Resumo. Este artigo apresenta uma metodologia para dar suporte ao ensino de projetos de circuitos integrados. Nesta metodologia, o ensino evolui de forma gradual, sem um contato brusco com a programação de baixo nível exigida nos projeto de circuitos integrados. Experimentos mostraram um ganho de 30% no rendimento dos alunos em relação a uma metodologia tradicional. 1. Introdução A microeletrônica no Brasil possui uma história de surgimento, declínio e ressurgimento. De acordo com [Filho 2009], em 1950 se iniciou a fabricação de transistores e diodo para atender ao mercado de consumo e se desenvolveu a tecnologia para a fabricação de Germânio. Na década de 
154_140;RESUMO RESUMO Este artigo apresenta os resultados obtidos com a pesquisa envolvendo Jogos Educacionais interativos modelados com arquitetura de Sistemas Tutores Inteligentes (STI). Utilizamos a abordagem de agentes para tratar as funcionalidades associadas aos módulos de uma arquitetura tradicional de STI. O domínio é modelado com agentes reativos utilizando técnicas de Machine Learning (aprendizagem por reforço). Os alunos e o tutor são modelados através de agentes cognitivos em arquitetura BDI (belief, desire, intention). Este conjunto complexo de escolhas interdisciplinares, tanto em nível de projeto de software educacional, como de técnicas de Inteligência Artificial, nos 
1550_1315;Resumo. Este trabalho tem por objetivo adaptar e testar em uma escola Resumo. Este trabalho tem por objetivo adaptar e testar em uma escola pública brasileira o modelo de avaliação “ACE”, desenvolvido por Borkulo especificamente para ser aplicado em um processo de ensino-aprendizagem envolvendo a modelagem computacional. Este modelo lida com diferentes tipos de raciocínio envolvidos em duas dimensões. Nossa contribuição consiste na adaptação e inclusão de novos procedimentos metodológicos de desenho, instrumentos de observação e de análise. 1. Introdução Diferentes pesquisadores no Brasil e no mundo têm ressaltado a importância do uso de 
1551_1316;Resumo. Este trabalho apresenta a proposta de um jogo educacional, não eletrônico e Resumo. Este trabalho apresenta a proposta de um jogo educacional, não eletrônico e baseado em cartas, com o objetivo de auxiliar o processo de ensino-aprendizagem da disciplina de Engenharia de Software, considerando o seu caráter teórico e a necessidade da vivência prática dos seus conceitos, mesmo que seja através de simulação, antes da inserção dos estudantes no mercado de trabalho. 1. Introdução De acordo com Kahal (2007), a utilização de práticas lúdicas contribui para o aprendizado do aluno. Por esta razão,  diversos tipos de jogos educativos, independente do nível de ensino, vêm sendo utilizados para aprimorar a comunicação entre alunos e professores (Alves, 2006). 
1552_1317;Resumo. Este trabalho tem os seus objetivos centrados na adaptação de uma Resumo. Este trabalho tem os seus objetivos centrados na adaptação de uma plataforma de gestão da aprendizagem ao uso de uma ontologia educacional baseada na especificação IMS LD. Para tal, realizou-se um mapeamento entre os conceitos desta ontologia e da dita plataforma, os quais foram representados utilizando-se tecnologias de banco de dados. A partir dessa representação, foram definidos os requisitos para a adaptação da arquitetura e das interfaces para a manipulação de unidades de aprendizagem IMS LD. O uso da ontologia facilita a manipulação destas unidades e o desenvolvimento de aplicações que implementam IMS LD.
1553_1318;Resumo. É importante, durante o processo de aprendizagem, a habilidade dos  Resumo. É importante, durante o processo de aprendizagem, a habilidade dos  alunos terem conhecimento sobre a situação e as atividades dos demais. As ferramentas atuais oferecem algum suporte a essa possibilidade, mas ainda é possível melhorar esta característica levando o processo de ensino a ambientes aos quais o aluno está mais habituado a frequentar, como sua rede social. O ProEdu Social, conectado a um Ambiente Virutal de Aprendizagem, traz alguns elementos deste para o Orkut, além de aproveitar as características oferecidas pelas redes sociais para incentivar a troca de informações espontaneamente entre os estudantes. 
1554_1319;Resumo. PBL (Problem Based Learning) ´ e uma estrat´ egia educacional cen-Resumo. PBL (Problem Based Learning) ´ e uma estrat´ egia educacional cen-trada no aluno, cuja apresentac ¸ ˜ ao dos problemas antecede a exposic ¸ ˜ ao deconte´ udos. Problemas s˜ ao, portanto, um dos principais elementos do PBL.Este artigo descreve o PBL Manager, um sistema WEB desenvolvido para ofere-cer suporte ` a elaborac ¸ ˜ ao e compartilhamento de problemas. S˜ ao apresentadoso contexto para o surgimento do PBL Manager e as caracter´ ısticas da ferra-menta. Finalmente, uma discuss˜ ao sobre os aspectos positivos e a evoluc ¸ ˜ ao doPBL Manager s˜ ao considerados.1. Introduc ¸ ˜ ao
1555_1320;Resumo. O sistema Moodle constitui-se atualmente numa das mais importantesResumo. O sistema Moodle constitui-se atualmente numa das mais importantesferramentas de apoio a cursos na Web. Apesar disto, seu modelo apresentaalgumas deﬁciˆ encias para uma estruturac ¸ ˜ ao hier´ arquica e compartilhamentode materiais digitais entre disciplinas e turmas do seu ambiente virtual. Esteartigo apresenta um estudo sobre a arquitetura central do Moodle, propondo adeﬁnic ¸ ˜ ao de um novo n´ ucleo, visando o aprimoramento destas caracter´ ısticas.1. Introduc ¸ ˜ aoAo longo dos ´ ultimos anos, o Ensino a Distˆ ancia (EaD) tem alcanc ¸ado crescente inte-resse de pedagogos, alunos e pesquisadores em diversas ´ areas. Entre outros motivos, este
1556_1321;Resumo. Este trabalho apresenta o aplicativo MATVOX como uma Resumo. Este trabalho apresenta o aplicativo MATVOX como uma alternativa à falta de recursos voltados para deficientes visuais, tanto para o ensino como para o dia a dia nas áreas de ciências exatas. Basicamente, o MATVOX é uma calculadora programável que é funcional a partir do editor de texto do sistema gratuito DOSVOX, que é um sistema de apoio ao deficiente visual. A calculadora foi desenvolvida de tal forma que permite ao usuário criar algoritmos e cálculos matemáticos. O MATVOX foi criado no ano de 2010 e este trabalho é um ponto de partida de um projeto de Mestrado para o aperfeiçoamento e validação da ferramenta como um poderoso recurso 
1557_1322;Resumo. Mapas Conceituais (MCs) podem ser usados e/ou reutilizados como Resumo. Mapas Conceituais (MCs) podem ser usados e/ou reutilizados como recurso didático de apoio ao professor no processo de ensino e aprendizagem, o que permite classificá-los como Objetos de Aprendizagem (OAs). Esta proposta consiste na concepção e desenvolvimento de um esquema para representação de Mapas Conceituais como Objetos de Aprendizagem, incorporando anotações adicionais que facilitam sua inserção e uso por repositórios e mecanismos de recuperação semanticamente contextualizados, com o objetivo de auxiliar o professor.1. Introdução
1558_1323;Resumo: Este trabalho teve como objetivo a criação de um protótipo de jogo Resumo: Este trabalho teve como objetivo a criação de um protótipo de jogo educacional para dar suporte ao ensino/aprendizado de algoritmos e programação. Com base na identificação dos desafios envolvidos, o jogo foi desenvolvido para estimular habilidades como raciocínio lógico e resolução de problemas.   1. Introdução   A disciplina de Introdução à Programação, também conhecida como Algoritmos, Laboratório de Programação ou Lógica de Programação, trabalha, basicamente, com o ensino de 
1559_1324;Resumo. O artigo descreve resumidamente uma arquitetura STI para ensinoResumo. O artigo descreve resumidamente uma arquitetura STI para ensinode línguas que é baseada em três principais pilares: (i) a língua-alvo (L2) émodelada como um sistema multiagente no qual os agentes-lexemas buscamautonomamente ser aprendidos e competem por um recurso limitado, ainterface do curso; (ii) as imagens usadas nas cenas do curso são associadasa metadados que as descrevem semanticamente e (iii) uma ontologia da L2define as relações semânticas e sintáticas entre seus lexemas e assim embasaas inferências feitas pelo sistema multiagente. Nós discutimos essa abordageme salientamos algumas de suas implicações.
155_141;Resumo Resumo O artigo  discute a educação mediada pela comunicação interativa, viabilizada pelas tecnologias informacionais. O projeto do grupo de pesquisa LaVia associadas ao grande número de disciplinas de Informática, oferecidas nos diversos cursos da Universidade de Caxias do Sul, propiciaram o desenvolvimento de ambientes virtuais de aprendizagem. Os estudos que orientaram a construção dos ambientes fundamentaram-se nos pressupostos construtivistas-interacionistas, com contribuições dos teóricos da contemporaneidade, possibilitando a interação, cooperação e autonomia do 
1560_1325;Resumo. Este artigo apresenta uma reflexão pedagógica sobre Episthema, um Resumo. Este artigo apresenta uma reflexão pedagógica sobre Episthema, um ambiente inteligente para apoio à aprendizagem colaborativa caracterizado pelo uso de um instigador artificial que se propõe a aprender com os alunos e que aumenta seu conhecimento à medida que eles colaborativamente lhe apresentam novos conceitos e relações. O conhecimento em Episthema é construído a partir de temas que podem ser lançados pelo professor, em função do que está sendo trabalhado em sala de aula ou de questionamentos da turma, para registrar e organizar suas descobertas ou para construir soluções para um problema real. 
1561_1326;Resumo. Este trabalho descreve a adequação do formalismo TAOS (Task and Resumo. Este trabalho descreve a adequação do formalismo TAOS (Task and Action Oriented System) e da ferramenta iTAOS à modelagem de processos CSCL segundo preceitos da Teoria da Atividade.  1. Introdução Ambientes CSCL (Computer Supported Collaborative Learning) englobam ferramentas que ajudam como mediadoras no processo de ensino provendo uma aprendizagem colaborativa. A área CSCL é uma subárea de CSCW (Computer Supported Collaborative Work). Dentre os referenciais teóricos da área de CSCW e conseqüentemente da área de CSCL, pode-se mencionar a Teoria da Atividade 
1562_1327;Resumo. Este artigo descreve o projeto de uma ferramenta computacional Resumo. Este artigo descreve o projeto de uma ferramenta computacional educativa para apoiar alunos em conteúdos matemáticos e resultados da sua aplicabilidade, até o momento, em turmas de ciências exatas de um curso superior. 1. Introdução Nas universidades do país, os cursos de exatas são, tradicionalmente, os recordistas nacionais de reprovação e retenção. Esta dificuldade nas ciências exatas, apresentada por milhares de estudantes, e que se repete também nos níveis mais básicos do ensino, poderia ser amenizada pela introdução de recursos das Tecnologias da Informação e 
1563_1328;Resumo. Este artigo tem como objetivo avaliar a utilização de técnicas de Resumo. Este artigo tem como objetivo avaliar a utilização de técnicas de árvores de decisão no processo de aceleração da inclusão digital. Esta técnica é um conceito importante no campo da inteligência artificial, capaz de auxiliar na tomada de decisão. Verificaremos qual a melhor heurística de usabilidade será utilizada para melhor auxiliar o usuário, de acordo com seu perfil e seu conhecimento de informática. 1. Introdução  A dificuldade de implantação da Inclusão Digital no Brasil tem sido muito discutida e é 
1564_1329;Resumo. Este artigo descreve a experiência de trabalhar com a produção de filmes na Resumo. Este artigo descreve a experiência de trabalhar com a produção de filmes na escola, seja na forma de adaptações literárias, de produções textuais de própria autoria de alunos ou de documentários solicitados por professores.  1. Introdução A produção de vídeo na escola visa incentivar a criatividade, o trabalho em grupo, o exercício da leitura, da escrita e principalmente a utilização das tecnologias de forma pedagógica e produtiva.  São constantes os relatos nos meios de comunicação afirmando que muitos jovens estudantes são analfabetos funcionais e escrevem mal, seja pela falta 
1565_1330;Resumo. Este artigo propõe um estudo da interação de parâmetros e Resumo. Este artigo propõe um estudo da interação de parâmetros e categorias para a análise em uma ferramenta de fórum em um curso mediado por um ambiente virtual. Portanto, propomos a caracterização da interação das mensagens baseada nos referenciais de Bassani (2009) e David (2009). Os resultados viabilizam as propostas teóricas apresentadas pelos autores citados na análise do comportamento de interagentes, além de futuras pesquisas. 1. Introdução O avanço e o desenvolvimento das Tecnologias Digitais de Informação e Comunicação 
1566_1331;Resumo. Este artigo apresenta informações quanto ao uso de um software Resumo. Este artigo apresenta informações quanto ao uso de um software gratuito como recurso de apoio na aprendizagem de um aluno cego congênito. O objetivo principal é investigar a contribuição do software Clic adaptado no processo de aprendizagem da escrita, na 3ª. Série (4º. Ano) do ensino fundamental. Por intermédio do feedback, o software traz possibilidades de aprendizado para o aluno na execução da atividade ortográfica. Ademais, este aplicativo pode ter o seu uso aperfeiçoado e ampliado, na aprendizagem da escrita e demais conteúdos estudados pelo aluno cego.1. Introdução
1567_1332;Resumo. Este artigo discute a colaboração entre estudantes na internet e a Resumo. Este artigo discute a colaboração entre estudantes na internet e a troca de conhecimento por meio desse canal de comunicação. Propõe uma metodologia que visa potencializar as relações entre os usuários de uma rede educacional situada num contexto específico. Tal método tem como fundamento as teorias do contexto e a análise de redes sociais (ARS), para promover um mapeamento das redes estudadas. 1. Introdução Atualmente, vivemos a era da informação e, nesse contexto, a internet se destaca como uma fonte imprescindível de conhecimento em mudança constante.  
1568_1333;
1569_1334;
156_142;
1570_1335;Resumo. Este artigo apresenta uma arquitetura de um sistema que visa Resumo. Este artigo apresenta uma arquitetura de um sistema que visa receber perguntas e dar respostas de forma automática. A arquitetura é apoiada por ontologias, banco de conhecimento AIML, agentes e técnicas de recuperação de informação. O sistema se orienta pela ontologia e tem capacidade de atualizar a base de conhecimento AIML, bem como de construir semiautomaticamente a ontologia de um dado domínio e de suas instâncias. 
1571_1336;Resumo: A fim de prover um acompanhamento individualizado aos alunos em Resumo: A fim de prover um acompanhamento individualizado aos alunos em sua aprendizagem, a arquitetura de um Sistema Tutor Inteligente (STI) é complexa. Um de seus componentes de maior importância é o Modelo Cognitivo. Este componente é responsável por corrigir todos os exercícios realizados pelo aluno, passo a passo, a fim de identificar habilidades desenvolvidas pelos alunos, assim como suas falsas concepções. Esse artigo apresenta o Modelo Cognitivo do STI P AT2Math, voltado ao ensino de equações algébricas de 1º e 2º grau. Também são apresentadas as avaliações qualitativas e quantitativas as quais este foi submetido. 
1572_1337;Resumo. Este artigo apresenta os resultados de uma análise qualitativa das Resumo. Este artigo apresenta os resultados de uma análise qualitativa das contribuições textuais registradas por alunos em fóruns de discussão. O estudo foi efetuado com o software MineraFórum. O referido programa aplica técnicas de mineração de textos utilizando grafos para identificar quais alunos redigiram mensagens relevantes e quais não o fizeram. Desta forma, é possível ter subsídios para avaliar os discentes que necessitam de maior auxílio e motivá-los para discutir os conceitos importantes que fazem parte do tema em debate. 1. Introdução 
